Date,CSX,UNP
2020-08-05,22.38608169555664,160.01905822753906
2020-08-06,22.649337768554688,161.9486083984375
2020-08-07,22.856178283691406,164.942138671875
2020-08-10,23.216585159301758,168.4766845703125
2020-08-11,23.54878807067871,171.63250732421875
2020-08-12,23.514310836791992,172.96701049804688
2020-08-13,23.191513061523438,171.06446838378906
2020-08-14,23.269865036010742,173.0481414794922
2020-08-17,23.501779556274414,174.80641174316406
2020-08-18,23.320009231567383,171.94808959960938
2020-08-19,23.207181930541992,172.1735076904297
2020-08-20,23.163311004638672,171.2447967529297
2020-08-21,23.23225212097168,172.7325439453125
2020-08-24,23.539386749267578,173.62521362304688
2020-08-25,23.765031814575195,175.735107421875
2020-08-26,23.633405685424805,175.21214294433594
2020-08-27,23.877857208251953,175.32032775878906
2020-08-28,24.236356735229492,176.82461547851562
2020-08-31,24.044527053833008,174.38694763183594
2020-09-01,24.54138946533203,177.4317626953125
2020-09-02,24.428184509277344,177.86669921875
2020-09-03,23.789806365966797,172.67430114746094
2020-09-04,23.745777130126953,173.2089080810547
2020-09-08,23.667160034179688,170.96157836914062
2020-09-09,24.107423782348633,174.767578125
2020-09-10,23.84326171875,174.9669189453125
2020-09-11,24.267799377441406,177.55860900878906
2020-09-14,24.830703735351562,180.18653869628906
2020-09-15,25.242664337158203,183.38543701171875
2020-09-16,24.953351974487305,182.5245361328125
2020-09-17,25.00052261352539,182.7329559326172
2020-09-18,25.104299545288086,181.05650329589844
2020-09-21,24.396739959716797,175.8006134033203
2020-09-22,24.50680160522461,178.80918884277344
2020-09-23,24.057106018066406,176.09059143066406
2020-09-24,24.082263946533203,177.31398010253906
2020-09-25,24.553972244262695,179.56129455566406
2020-09-28,24.94706153869629,180.73928833007812
2020-09-29,24.403026580810547,178.7366485595703
2020-09-30,24.425039291381836,178.40138244628906
2020-10-01,24.170318603515625,176.00901794433594
2020-10-02,24.261516571044922,177.93017578125
2020-10-05,24.447052001953125,182.43394470214844
2020-10-06,24.12628936767578,180.70310974121094
2020-10-07,24.745798110961914,185.42433166503906
2020-10-08,24.437618255615234,184.6631622314453
2020-10-09,24.67976188659668,186.4755401611328
2020-10-12,25.01938819885254,186.99205017089844
2020-10-13,24.903034210205078,183.956298828125
2020-10-14,25.30556297302246,185.59654235839844
2020-10-15,25.481660842895508,189.22125244140625
2020-10-16,25.192352294921875,190.16371154785156
2020-10-19,24.859010696411133,186.3667755126953
2020-10-20,25.19863510131836,187.38174438476562
2020-10-21,24.755237579345703,180.76654052734375
2020-10-22,25.701791763305664,169.58416748046875
2020-10-23,25.56342315673828,170.49032592773438
2020-10-26,24.802406311035156,167.37307739257812
2020-10-27,24.557117462158203,162.72430419921875
2020-10-28,23.877857208251953,157.10592651367188
2020-10-29,24.494220733642578,159.52548217773438
2020-10-30,24.824413299560547,160.5675811767578
2020-11-02,25.71122932434082,162.42529296875
2020-11-03,26.48482894897461,167.98924255371094
2020-11-04,26.676658630371094,169.22166442871094
2020-11-05,27.36849594116211,174.0516815185547
2020-11-06,27.101200103759766,172.23927307128906
2020-11-09,27.736425399780273,179.42538452148438
2020-11-10,28.742734909057617,182.37953186035156
2020-11-11,28.31505584716797,181.23773193359375
2020-11-12,28.21756935119629,181.6817626953125
2020-11-13,28.491161346435547,184.35499572753906
2020-11-16,29.245893478393555,187.31829833984375
2020-11-17,29.08865737915039,186.5389862060547
2020-11-18,28.72072410583496,184.88967895507812
2020-11-19,28.837080001831055,185.3609161376953
